JD,VHELIO,VRELERR
2458594.53207,72.90747961755766,0.0648090123007038
2458472.76619,71.54768048640173,0.0579648140686477
2458442.84899,71.65126461257725,0.051991154464192654
2458621.45216,73.74994790788982,0.1330333200861223
2458618.465,73.32244684745388,0.07525775217293014
2458473.77928,71.55118252200342,0.04465190354223263
